"comp_A","comp_B","r_value","n"
"BA","NOC",0.805107301510511,252
"BA","NOV",-0.790396190008738,252
"BA","NRG",-0.558465190713625,252
"BA","NSC",0.318987603783446,252
"BA","NTAP",-0.18999504106185,252
"BA","NTRS",0.520850919805256,252
"BA","NU",0.548121553213344,252
"BA","NUE",-0.488189783597339,252
"BA","NVDA",0.840597139855635,252
"BA","NWL",0.663456939723016,252
"BA","NWSA",-0.00355049117007947,252
"BA","OI",-0.45652070156402,252
"BA","OKE",-0.602986425737136,252
"BA","OMC",0.698042212826162,252
"BA","ORCL",0.679090698402195,252
"BA","ORLY",0.776493597572446,252
"BA","OXY",-0.574498659176077,252
"BA","PAYX",0.701416100856971,252
"BA","PBCT",0.635453077352964,252
"BA","PBI",-0.509156470860153,252
"BA","PCAR",0.196036450458203,252
"BA","PCG",0.640375782650822,252
"BA","PCL",0.606229586744823,252
"BA","PCLN",-0.124543882371445,252
"BA","PCP",-0.534521379623082,252
"BA","PCS",-0.307424236726993,252
"BA","PDCO",0.689579049926104,252
"BA","PEG",0.589059836768639,252
"BA","PEP",0.497204224688938,252
"BA","PETM",0.565646375478175,252
"BA","PFE",0.855631449374183,252
"BA","PFG",0.147989411547873,252
"BA","PG",0.204244222730233,252
"BA","PGR",0.721981472263823,252
"BA","PH",0.231691261053201,252
"BA","PHM",0.764721197736069,252
"BA","PKI",0.623059762390514,252
"BA","PLD",0.637924242081054,252
"BA","PLL",0.740961142066617,252
"BA","PM",-0.372012814056741,252
"BA","PNC",0.788775634116719,252
"BA","PNR",-0.230127856856382,252
"BA","PNW",0.53821220690057,252
"BA","POM",0.285229132756043,252
"BA","PPG",0.747042952648537,252
"BA","PPL",0.24248582166704,252
"BA","PRGO",0.359329928180674,252
"BA","PRU",-0.375262358599392,252
"BA","PSA",0.710826739275605,252
"BA","PSX",-0.0611037125501671,252
"BA","PWR",-0.581816009901789,252
"BA","PX",-0.211132447850658,252
"BA","PXD",-0.459144808972288,252
"BA","QCOM",-0.482497725024796,252
"BA","QEP",-0.525495950535657,252
"BA","R",0.581532652902556,252
"BA","RAI",0.805856282483417,252
"BA","RDC",-0.538451389151124,252
"BA","RF",-0.341654227011495,252
"BA","RHI",0.693243008672089,252
"BA","RHT",0.612083348950785,252
"BA","RL",-0.612580786164192,252
"BA","ROK",0.113354456309151,252
"BA","ROP",0.758635156944438,252
"BA","ROST",0.755270989718642,252
"BA","RRC",-0.575679029501523,252
"BA","RRD",0.701409264701796,252
"BA","RSG",0.526472155598102,252
"BA","RTN",0.683551924020254,252
"BA","S",-0.344898262181695,252
"BA","SAI",0.137236765160669,252
"BA","SBUX",0.847868134875788,252
"BA","SCG",0.469897740257027,252
"BA","SCHW",0.457457082187758,252
"BA","SE",-0.448887976975031,252
"BA","SEE",0.800813169174438,252
"BA","SHW",0.778793176993504,252
"BA","SIAL",0.466220782881063,252
"BA","SJM",0.834114946948375,252
"BA","SLB",-0.565584528900346,252
"BA","SLM",0.224867960962232,252
"BA","SNA",0.725550761741765,252
"BA","SNDK",-0.464888904664796,252
"BA","SNI",-0.548555087776821,252
"BA","SO",0.253217304630134,252
"BA","SPG",0.666389727999991,252
"BA","SPLS",0.648463920390338,252
"BA","SRCL",0.710245114913059,252
"BA","SRE",0.452966560819383,252
"BA","STI",0.689564824814376,252
"BA","STJ",0.454029329870742,252
"BA","STT",0.364477046382777,252
"BA","STX",0.0418228146311836,252
"BA","STZ",0.843306536797843,252
"BA","SWK",0.645424358685942,252
"BA","SWN",-0.59720123379151,252
"BA","SWY",0.438244670132161,252
"BA","SYK",0.653758426883542,252
"BA","SYMC",0.310417866680227,252
"BA","SYY",0.477516417121536,252
"BA","T",-0.149087083099942,252
"BA","TAP",0.348851854726887,252
"BA","TDC",0.206433469930989,252
"BA","TE",0.520786165273575,252
"BA","TEG",0.425187204007431,252
"BA","TEL",0.844700758764694,252
"BA","TER",0.23749447614765,252
"BA","TGT",0.744288505158406,252
"BA","THC",-0.335060349903611,252
"BA","TIE",-0.0645570425968598,252
"BA","TIF",-0.4088048009224,252
"BA","TJX",0.649944546886487,252
"BA","TMK",0.32172209466797,252
"BA","TMO",0.700726130957332,252
"BA","TRIP",-0.207043964037613,252
"BA","TROW",0.476438341995883,252
"BA","TRV",0.707097378699784,252
"BA","TSN",0.16992556289176,252
"BA","TSO",0.794896746002185,252
"BA","TSS",0.861705718154797,252
"BA","TWC",0.533809070387445,252
"BA","TWX",0.431018929655921,252
"BA","TXN",0.810459684632842,252
"BA","TXT",0.776872756325327,252
"BA","TYC",-0.0107846056655402,252
"BA","UNH",0.769558396717762,252
"BA","UNM",-0.105799273915787,252
"BA","UNP",0.541198071455695,252
"BA","UPS",0.122257445620285,252
"BA","URBN",0.56577272754799,252
"BA","USB",0.613651294979481,252
"BA","UTX",0.753592423880359,252
"BA","V",0.711993178058588,252
"BA","VAR",0.839763551802646,252
"BA","VFC",0.65278717759661,252
"BA","VIAB",-0.498926443470334,252
"BA","VLO",0.755748363891844,252
"BA","VMC",0.91785497168598,252
"BA","VNO",0.732918049553002,252
"BA","VRSN",0.638202017300693,252
"BA","VTR",0.647692207978994,252
"BA","VZ",0.248596439234704,252
"BA","WAG",0.066735366573965,252
"BA","WAT",0.749372818524799,252
"BA","WDC",0.282895111092876,252
"BA","WEC",0.515808768093877,252
"BA","WFC",0.678161732007253,252
"BA","WFM",0.718776583973573,252
"BA","WHR",0.748272587665328,252
"BA","WIN",-0.601325553998497,252
"BA","WLP",0.0343144935261972,252
"BA","WM",0.734445611602345,252
"BA","WMB",-0.203151842040418,252
"BA","WMT",0.578323548211971,252
"BA","WPI",0.255494717744168,252
"BA","WPX",-0.619993074367247,252
"BA","WU",0.724883151185677,252
"BA","WY",0.392889017012333,252
"BA","WYN",0.731515973586824,252
"BA","WYNN",-0.673362623487803,252
"BA","X",-0.520732220790287,252
"BA","XEL",0.583166938679503,252
"BA","XL",0.73157422818271,252
"BA","XLNX",-0.268751351730825,252
"BA","XOM",-0.588106939825751,252
"BA","XRAY",0.523392636901985,252
"BA","XRX",0.261203407641118,252
"BA","XYL",-0.141896598741307,252
"BA","YHOO",0.290482252092504,252
"BA","YUM",0.560941002596107,252
"BA","ZION",-0.4794978037177,252
"BA","ZMH",0.749115949559667,252
"BAC","BAX",-0.132128864677285,252
"BAC","BBBY",0.505477604415349,252
"BAC","BBT",0.293929058938141,252
"BAC","BBY",0.557882551496238,252
"BAC","BCR",0.433151645075112,252
"BAC","BDX",0.376943148333649,252
"BAC","BEAM",-0.584704620348095,252
"BAC","BEN",0.246941643259352,252
"BAC","BF.B",-0.0664180271997482,252
"BAC","BHI",-0.636029972594629,252
"BAC","BIG",0.116745760001318,252
"BAC","BIIB",0.0978154302149798,252
"BAC","BK",0.576183128231534,252
"BAC","BLK",0.528957438402167,252
"BAC","BLL",0.412800967657987,252
"BAC","BMC",-0.0530400542715657,252
"BAC","BMS",0.0791811471640856,252
"BAC","BMY",0.390349258852511,252
"BAC","BRCM",0.520563634127854,252
"BAC","BRK.B",0.686186577005763,252
"BAC","BSX",-0.0526013326305881,252
"BAC","BTU",-0.495721069771506,252
"BAC","BWA",-0.549227009200918,252
"BAC","BXP",0.209882759148307,252
"BAC","C",0.807272310022249,252
"BAC","CA",0.217528374689838,252
"BAC","CAG",0.590271239663739,252
"BAC","CAH",0.457259092921387,252
"BAC","CAM",-0.322912532780777,252
"BAC","CAT",-0.189260190698987,252
"BAC","CB",0.51634139724673,252
"BAC","CBG",0.260155240481436,252
"BAC","CBS",-0.523369653319679,252
"BAC","CCE",-0.393314132518146,252
"BAC","CCI",0.284705268444436,252
"BAC","CCL",0.358702062100194,252
"BAC","CELG",0.476005108981089,252
"BAC","CERN",0.441832354024598,252
"BAC","CF",0.301038780854325,252
"BAC","CFN",0.541599268075025,252
"BAC","CHK",-0.421617951782566,252
"BAC","CHRW",0.503561278976368,252
"BAC","CI",0.20482809642667,252
"BAC","CINF",0.356022855105471,252
"BAC","CL",0.228158573487022,252
"BAC","CLF",-0.493916639920557,252
"BAC","CLX",0.402269016076945,252
"BAC","CMA",0.0110414870153452,252
"BAC","CMCSA",0.393887341101886,252
"BAC","CME",0.472601253291124,252
"BAC","CMG",0.442911153266337,252
"BAC","CMI",-0.279139688749889,252
"BAC","CMS",0.367936141660432,252
"BAC","CNP",0.0529563502248283,252
"BAC","CNX",-0.349596144754932,252
"BAC","COF",0.477344395309521,252
"BAC","COG",-0.402517340606225,252
"BAC","COH",-0.20323799588311,252
"BAC","COL",0.277366030144419,252
"BAC","COP",-0.372736873183888,252
"BAC","COST",0.444142154142615,252
"BAC","COV",0.637199842914311,252
"BAC","CPB",-0.10675545162933,252
"BAC","CRM",0.422923654711721,252
"BAC","CSC",0.0251377642682571,252
"BAC","CSCO",0.338958909882717,252
"BAC","CSX",0.676942770447432,252
"BAC","CTAS",0.404193830107152,252
"BAC","CTL",0.556383725576729,252
"BAC","CTSH",0.09346271517191,252
"BAC","CTXS",0.228939597137108,252
"BAC","CVC",0.558205555227143,252
"BAC","CVH",0.24288085120737,252
"BAC","CVS",0.361117817921087,252
"BAC","CVX",-0.374051737911334,252
"BAC","D",0.427201597582788,252
"BAC","DD",0.410146155852469,252
"BAC","DE",-0.211679417234789,252
"BAC","DF",0.0242312703569512,252
"BAC","DFS",0.683433879611117,252
"BAC","DG",0.461253146463672,252
"BAC","DGX",0.260078763780959,252
"BAC","DHI",0.157426703997207,252
"BAC","DHR",0.40922135377281,252
"BAC","DIS",0.280213661048688,252
"BAC","DISCA",-0.327566162818217,252
"BAC","DLTR",0.314235839317696,252
"BAC","DNB",0.501967700114725,252
"BAC","DNR",-0.495125677134271,252
"BAC","DO",-0.511264128368479,252
"BAC","DOV",-0.412211026362874,252
"BAC","DOW",-0.18945225072342,252
"BAC","DPS",0.415472023520365,252
"BAC","DRI",0.31566064620031,252
"BAC","DTE",0.440104168262466,252
"BAC","DTV",0.255223981334631,252
"BAC","DUK",0.553678744069203,252
"BAC","DVA",0.43694166643465,252
"BAC","DVN",-0.544820003740114,252
"BAC","EA",0.246405366621745,252
"BAC","EBAY",0.381637113861971,252
"BAC","ECL",0.155645714966604,252
"BAC","ED",0.487152351036352,252
"BAC","EFX",0.229630404628223,252
"BAC","EIX",0.483216382564119,252
"BAC","EL",-0.0191333906108745,252
"BAC","EMC",0.66950161720963,252
"BAC","EMN",-0.192670106736385,252
"BAC","EMR",-0.175702418184258,252
"BAC","EOG",-0.468927597613959,252
"BAC","EQR",0.284129586667176,252
"BAC","EQT",-0.450367230518069,252
"BAC","ESRX",0.510942959980094,252
"BAC","ESV",-0.426779103819786,252
"BAC","ETFC",0.279617573554237,252
"BAC","ETN",-0.395369204612118,252
"BAC","ETR",0.528058431689327,252
"BAC","EW",0.514534355928826,252
"BAC","EXC",0.414756994045629,252
"BAC","EXPD",-0.0632464218398219,252
"BAC","EXPE",0.45454019478631,252
"BAC","F",-0.432560915956763,252
"BAC","FAST",-0.139647176838094,252
"BAC","FCX",-0.349279345019495,252
"BAC","FDO",0.581909019371369,252
"BAC","FDX",0.5974262807098,252
"BAC","FE",0.536863485683649,252
"BAC","FFIV",0.778606056745653,252
"BAC","FHN",0.455761983383563,252
"BAC","FII",0.473095238054467,252
"BAC","FIS",0.328320108010857,252
"BAC","FISV",0.368434878520439,252
"BAC","FITB",0.0216217205844067,252
"BAC","FLIR",-0.283910070616382,252
"BAC","FLR",-0.426823799063999,252
"BAC","FLS",-0.390521000198253,252
"BAC","FMC",-0.642383838570847,252
"BAC","FOSL",0.159899007498299,252
"BAC","FRX",-0.254997009126936,252
"BAC","FSLR",-0.446493668498203,252
"BAC","FTI",-0.257344109646201,252
"BAC","FTR",0.329232184984869,252
"BAC","GAS",0.0943227438260199,252
"BAC","GCI",0.148461760509807,252
"BAC","GD",0.620309762305394,252
"BAC","GE",-0.0503858282053719,252
"BAC","GILD",0.520563726840965,252
"BAC","GIS",-0.199746208839218,252
"BAC","GLW",0.00537659567805586,252
"BAC","GME",-0.0378641340501705,252
"BAC","GNW",-0.493835748289254,252
"BAC","GOOG",-0.156110355410883,252
"BAC","GPC",0.722684456027512,252
"BAC","GPS",-0.0222479718586629,252
"BAC","GS",0.726398566161937,252
"BAC","GT",0.0392682898464636,252
"BAC","GWW",0.16666716227759,252
"BAC","HAL",-0.483421895573001,252
"BAC","HAR",-0.110589206041197,252
"BAC","HAS",0.32295831712358,252
"BAC","HBAN",0.446423027127507,252
"BAC","HCBK",0.173008253155794,252
"BAC","HCN",0.348916080683755,252
"BAC","HCP",0.305297459248906,252
"BAC","HD",0.453218211453648,252
"BAC","HES",-0.348553975935822,252
"BAC","HIG",0.583512687857487,252
"BAC","HOG",-0.218624349519653,252
"BAC","HON",0.314418011981603,252
"BAC","HOT",0.153254308291744,252
"BAC","HP",-0.493987161343823,252
"BAC","HPQ",0.617269530288432,252
"BAC","HRB",0.335114329930768,252
"BAC","HRL",0.443568287132761,252
"BAC","HRS",-0.224104179446733,252
"BAC","HSP",0.144660800739086,252
"BAC","HST",0.428395826737203,252
"BAC","HSY",0.24956658517751,252
"BAC","HUM",0.25242553525992,252
"BAC","IBM",-0.411015857076975,252
"BAC","ICE",0.475199701944752,252
"BAC","IFF",-0.0535259473435829,252
"BAC","IGT",0.485958398620615,252
"BAC","INTC",0.621386928590106,252
"BAC","INTU",0.494724863149127,252
"BAC","IP",0.444993269721797,252
"BAC","IPG",0.140744425793433,252
"BAC","IR",0.135864229280103,252
"BAC","IRM",0.53280977234152,252
"BAC","ISRG",0.68378446869248,252
"BAC","ITW",0.388342183759513,252
"BAC","IVZ",0.568007038313744,252
"BAC","JBL",0.340881671242592,252
"BAC","JCI",0.016052486705272,252
"BAC","JCP",-0.372674468516843,252
"BAC","JDSU",0.69144327371908,252
"BAC","JEC",-0.362276755791925,252
"BAC","JNJ",0.642491993805902,252
"BAC","JNPR",-0.501093022400272,252
"BAC","JOY",-0.310047477314304,252
"BAC","JPM",0.776864146989435,252
"BAC","JWN",0.399382302618713,252
"BAC","K",-0.163287153026077,252
"BAC","KEY",0.0425621694142729,252
"BAC","KIM",0.26458957273421,252
"BAC","KLAC",0.732264929787454,252
"BAC","KMB",0.527886187110972,252
"BAC","KMI",0.48912265800765,252
"BAC","KMX",0.383435450695133,252
"BAC","KO",0.552335053484895,252
"BAC","KR",0.307936408748183,252
"BAC","KRFT",0.023479602575647,252
"BAC","KSS",0.216802598755407,252
"BAC","L",-0.153814951892743,252
"BAC","LEG",0.4119535045683,252
"BAC","LEN",0.340321985003055,252
"BAC","LH",0.0238870204400408,252
"BAC","LLL",0.269542207626108,252
"BAC","LLTC",-0.0574596452890817,252
"BAC","LLY",0.500283565821949,252
"BAC","LM",0.387508817192588,252
"BAC","LMT",0.497317391728312,252
"BAC","LNC",0.57041951832139,252
"BAC","LO",0.178106243534449,252
"BAC","LOW",0.424236229613137,252
"BAC","LRCX",0.590517758117346,252
"BAC","LSI",-0.319687813138372,252
"BAC","LUK",-0.425542250929713,252
"BAC","LUV",0.495753787617859,252
"BAC","LYB",-0.321373669632866,252
"BAC","M",0.386403223577113,252
"BAC","MA",0.419908622198392,252
"BAC","MAR",0.513482709457723,252
"BAC","MAS",0.475026297846174,252
"BAC","MAT",-0.400876351065668,252
"BAC","MCD",-0.429059542090378,252
"BAC","MCHP",-0.242226339117966,252
"BAC","MCK",0.375460878178261,252
"BAC","MCO",0.561617880615456,252
"BAC","MDLZ",-0.00154612288163562,252
"BAC","MDT",0.435903424967587,252
"BAC","MET",0.385557385889886,252
"BAC","MJN",0.569495201867176,252
"BAC","MKC",0.231145977584225,252
"BAC","MMC",0.557732419830354,252
"BAC","MMM",0.408291239788723,252
"BAC","MNST",0.441254934361914,252
"BAC","MO",0.454683003895332,252
"BAC","MON",0.0432887420602133,252
"BAC","MOS",-0.395057674294253,252
"BAC","MPC",0.12967414573997,252
"BAC","MRK",0.366094849342896,252
"BAC","MRO",-0.32755364387193,252
"BAC","MS",0.719503290469255,252
"BAC","MSFT",0.760727075877648,252
"BAC","MSI",-0.0352199427822902,252
"BAC","MTB",0.459410336889006,252
"BAC","MU",0.50668214299555,252
"BAC","MUR",-0.496569403940276,252
"BAC","MWV",0.144000179150288,252
"BAC","MYL",0.337494972703255,252
"BAC","NBL",-0.469406136507471,252
"BAC","NBR",-0.525866929512547,252
"BAC","NDAQ",0.450223801938719,252
"BAC","NE",-0.484544075254891,252
"BAC","NEE",0.326299958678827,252
"BAC","NEM",-0.651135552541236,252
"BAC","NFLX",-0.210295596846432,252
"BAC","NFX",-0.470144401435626,252
"BAC","NI",0.460971978112622,252
"BAC","NKE",0.598765185643521,252
"BAC","NOC",0.351534292951762,252
"BAC","NOV",-0.159186928072495,252
"BAC","NRG",-0.308610798468926,252
"BAC","NSC",0.631908409656589,252
"BAC","NTAP",0.782007734989644,252
"BAC","NTRS",0.476870424136651,252
"BAC","NU",0.473424098914756,252
"BAC","NUE",0.32230918569077,252
"BAC","NVDA",0.298627040436245,252
"BAC","NWL",0.477904284481622,252
"BAC","NWSA",-0.567546758155215,252
"BAC","OI",-0.497925809714175,252
"BAC","OKE",-0.302630147560829,252
"BAC","OMC",0.39509930876031,252
"BAC","ORCL",0.0941837542886623,252
"BAC","ORLY",0.375955071017488,252
"BAC","OXY",-0.391870158133405,252
"BAC","PAYX",0.479358548588035,252
"BAC","PBCT",0.384513626090666,252
"BAC","PBI",-0.367737568633044,252
"BAC","PCAR",0.353826905973392,252
"BAC","PCG",0.328487793593113,252
"BAC","PCL",-0.310863215745381,252
"BAC","PCLN",-0.313497694123065,252
"BAC","PCP",-0.209454391030579,252
"BAC","PCS",-0.526766442089069,252
"BAC","PDCO",0.426029035032921,252
"BAC","PEG",0.384489959234484,252
"BAC","PEP",0.568609685177962,252
"BAC","PETM",0.47979054185747,252
"BAC","PFE",0.216006151683298,252
"BAC","PFG",0.58436186875032,252
"BAC","PG",0.721564415930083,252
"BAC","PGR",0.463550540673031,252
"BAC","PH",0.23775521352704,252
"BAC","PHM",0.286171306453835,252
"BAC","PKI",-0.275363237532913,252
"BAC","PLD",0.0743905813933517,252
"BAC","PLL",0.428101190755517,252
"BAC","PM",0.223709298796591,252
"BAC","PNC",0.356638456848786,252
"BAC","PNR",-0.413509670915102,252
"BAC","PNW",0.449881263090251,252
"BAC","POM",0.0409250687672816,252
"BAC","PPG",0.26734921817913,252
"BAC","PPL",0.507975895246818,252
"BAC","PRGO",0.558175386812835,252
"BAC","PRU",0.348522231878363,252
"BAC","PSA",0.24003006674414,252
"BAC","PSX",-0.414710719334428,252
"BAC","PWR",-0.199316354202835,252
"BAC","PX",-0.0286021278427137,252
"BAC","PXD",-0.548199626952899,252
"BAC","QCOM",-0.283097780765622,252
"BAC","QEP",-0.48285085877873,252
"BAC","R",0.418325782228613,252
"BAC","RAI",0.294949296342697,252
"BAC","RDC",-0.480462340124479,252
"BAC","RF",0.169525461619615,252
"BAC","RHI",0.426745609361762,252
"BAC","RHT",0.400047114896056,252
"BAC","RL",0.537308612166298,252
"BAC","ROK",-0.409995978401768,252
"BAC","ROP",0.34653678683235,252
"BAC","ROST",0.426089734190519,252
"BAC","RRC",-0.435201921013389,252
"BAC","RRD",0.196808489954283,252
"BAC","RSG",0.469949456022067,252
"BAC","RTN",0.554962332408802,252
"BAC","S",-0.581063859982096,252
"BAC","SAI",-0.237044638344552,252
"BAC","SBUX",0.147957515372209,252
"BAC","SCG",0.35698914064775,252
"BAC","SCHW",0.60673097897536,252
"BAC","SE",-0.30104156850191,252
"BAC","SEE",0.367221405076028,252
"BAC","SHW",0.347884079504272,252
"BAC","SIAL",0.610345875038528,252
"BAC","SJM",-0.0189316623687721,252
"BAC","SLB",-0.386748339005746,252
"BAC","SLM",0.653417944621675,252
"BAC","SNA",0.433422961165102,252
"BAC","SNDK",0.251656718367541,252
"BAC","SNI",-0.0339322795026226,252
"BAC","SO",0.478325763228371,252
"BAC","SPG",0.270955731818559,252
"BAC","SPLS",0.387408787992711,252
"BAC","SRCL",0.355861947946769,252
"BAC","SRE",0.556112809157747,252
"BAC","STI",0.393441019073736,252
"BAC","STJ",0.0224534563511792,252
"BAC","STT",0.746729315103008,252
"BAC","STX",0.708551633005186,252
"BAC","STZ",0.188461104924185,252
"BAC","SWK",0.469449590341765,252
"BAC","SWN",-0.443253126073572,252
"BAC","SWY",0.397394024663399,252
"BAC","SYK",0.495540224905935,252
"BAC","SYMC",0.575946383217325,252
"BAC","SYY",0.553288690428059,252
"BAC","T",-0.145525914260878,252
"BAC","TAP",0.444579329076349,252
"BAC","TDC",0.233280073475303,252
"BAC","TE",0.439095615420135,252
"BAC","TEG",0.490627701415592,252
"BAC","TEL",0.0791476121586325,252
"BAC","TER",0.420367941999412,252
"BAC","TGT",0.399309601128285,252
"BAC","THC",0.255915953074584,252
"BAC","TIE",0.234676950306816,252
"BAC","TIF",0.423304644782624,252
"BAC","TJX",0.528133607887697,252
"BAC","TMK",-0.0390317737038675,252
"BAC","TMO",0.297028652852765,252
"BAC","TRIP",-0.431039996018253,252
"BAC","TROW",0.368908015573065,252
"BAC","TRV",0.419612830937416,252
"BAC","TSN",0.314808100795601,252
"BAC","TSO",0.317453546784476,252
"BAC","TSS",0.147732368134879,252
"BAC","TWC",0.265022158593357,252
"BAC","TWX",0.425602789103364,252
"BAC","TXN",0.352685233019552,252
"BAC","TXT",0.22073245661728,252
"BAC","TYC",0.0232426459484755,252
"BAC","UNH",0.361953492164821,252
"BAC","UNM",0.198295983200213,252
"BAC","UNP",0.628487286807484,252
"BAC","UPS",0.522799000467143,252
"BAC","URBN",-0.191048728737802,252
"BAC","USB",0.51315764666372,252
"BAC","UTX",-0.152631800248108,252
"BAC","V",0.446992141266921,252
"BAC","VAR",0.190808487740959,252
"BAC","VFC",0.53838189046454,252
"BAC","VIAB",-0.414246972908902,252
"BAC","VLO",-0.356891130063424,252
"BAC","VMC",0.0211948048463234,252
"BAC","VNO",0.174806935696314,252
"BAC","VRSN",0.466961189757913,252
"BAC","VTR",0.23090386588978,252
"BAC","VZ",0.123888954071212,252
"BAC","WAG",-0.161001505236736,252
"BAC","WAT",0.292558575156358,252
